,address,attributes,business_id,categories,city,hours,is_open,latitude,longitude,name,postal_code,review_count,stars,state
775,"""8981 W Sahara Ave""","""{'ByAppointmentOnly': 'True'}""","""KQKUVoZjYE56GsG7DY1CpA""","""Professional Services, Ophthalmologists, Health & Medical, Doctors, Optometrists, Laser Eye Surgery/Lasik""","""Las Vegas""","""{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}""",1,36.14310379999999,-115.2925096,"""Southwest Eye Institute""","""89117""",13,3.0,"""NV"""
776,"""4105 W Sahara Ave""","""{'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'True', 'WheelchairAccessible': 'False', 'RestaurantsTableService': 'True', 'Alcohol': ""'beer_and_wine'"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': False}"", 'OutdoorSeating': 'False', 'BikeParking': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': True, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'NoiseLevel': ""u'average'""}""","""q4i-GbjeSp6ucBDXGE9DqA""","""Thai, Noodles, Soup, Restaurants""","""Las Vegas""","""{'Monday': '12:0-3:0', 'Tuesday': '12:0-3:0', 'Wednesday': '12:0-3:0', 'Thursday': '12:0-3:0', 'Friday': '12:0-3:0', 'Saturday': '12:0-3:0', 'Sunday': '12:0-3:0'}""",0,36.1440225,-115.195896,"""Imsiam Thai Restaurant and Noodle""","""89102""",66,4.5,"""NV"""
777,"""9745 Rose Commons Dr""","""{'BusinessAcceptsCreditCards': 'True'}""","""4l33jgw8yqaedY06wR3dXA""","""Auto Repair, Automotive""","""Huntersville""","""{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '7:0-17:0'}""",1,35.40779000000001,-80.865382,"""Woodie's Auto Service""","""28078""",6,3.5,"""NC"""
778,"""495 S Main St""","""{'GoodForKids': 'False'}""","""3fdtp-bzoE4ZgTakkcEBzQ""","""Education, Middle Schools & High Schools, Local Flavor, Specialty Schools, Tennis, Amateur Sports Teams, Professional Services, Gyms, Public Services & Government, Elementary Schools, Parks, Driving Schools, Fitness & Instruction, Golf, Lawyers, Active Life""","""Las Vegas""","""{'Monday': '7:0-17:30', 'Tuesday': '7:0-17:30', 'Wednesday': '7:0-17:30', 'Thursday': '7:0-17:30'}""",1,36.1674401,-115.1484346,"""City of Las Vegas""","""89101""",202,4.0,"""NV"""
779,"""2101 Texas Star Ln""","""{'NoiseLevel': ""u'loud'"", 'OutdoorSeating': 'False', 'BikeParking': 'False', 'Caters': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'False', 'RestaurantsDelivery': 'False', 'HasTV': 'False'}""","""9ttdN9MIS1j9c8Hp5TmZnw""","""Restaurants, Mexican""","""North Las Vegas""","""{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}""",0,36.1977963,-115.19185520000002,"""Baja Fresh""","""89032""",7,3.0,"""NV"""
780,"""1402 11 Avenue SW""","""{'RestaurantsPriceRange2': '3', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}""","""doJOGoMormKsgy8iR-EEsA""","""Computers, Hobby Shops, Shopping, Photography Stores & Services""","""Calgary""","""{'Monday': '9:30-18:0', 'Tuesday': '9:30-18:0', 'Wednesday': '9:30-18:0', 'Thursday': '9:30-18:0', 'Friday': '9:30-18:0', 'Saturday': '9:30-18:0'}""",1,51.043251,-114.09395,"""Saneal Camera Supplies""","""T3C 0M8""",3,2.5,"""AB"""
781,"""1701 N Green Valley Pkwy""","""{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True'}""","""OQAFGpxM7LFAe5M9iwrxwA""","""Health & Medical, Orthodontists, Dentists""","""Henderson""","""{'Monday': '7:30-17:0', 'Tuesday': '7:30-17:0', 'Wednesday': '7:30-17:0', 'Thursday': '7:30-17:0'}""",1,36.035756,-115.084368,"""Carey B Noorda, DDS MSD""","""89074""",12,4.5,"""NV"""
782,"""2303 E Indian School Rd""","""{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'False', 'CoatCheck': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForKids': 'False', 'Alcohol': ""u'full_bar'"", 'GoodForDancing': 'True', 'HappyHour': 'False', 'NoiseLevel': ""u'very_loud'"", 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'OutdoorSeating': 'False', 'WheelchairAccessible': 'True', 'Smoking': ""u'outdoor'""}""","""sF_cT9_jMwWJsb5z2KXPHQ""","""Music Venues, Arts & Entertainment, Nightlife""","""Phoenix""","""nan""",1,33.4944871815,-112.0320658386,"""The Rebel Lounge""","""85016""",43,3.5,"""AZ"""
783,"""390 Rue Sainte-Catherine O""","""{'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False'}""","""3AXXwgaXYeiOkpiNtTYv1w""","""Pharmacy, Drugstores, Shopping, Health & Medical""","""Montréal""","""{'Monday': '8:0-22:0', 'Tuesday': '8:0-22:0', 'Wednesday': '8:0-22:0', 'Thursday': '8:0-22:0', 'Friday': '8:0-22:0', 'Saturday': '9:0-22:0', 'Sunday': '10:0-22:0'}""",1,45.505378,-73.567476,"""Pharmaprix""","""H3B 1A1""",5,4.5,"""QC"""
784,"""14799 W Grand Ave""","""{'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'False', 'Alcohol': ""'none'"", 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'HasTV': 'True', 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'False', 'RestaurantsTableService': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'WiFi': ""u'free'"", 'RestaurantsReservations': 'False'}""","""WZe-1SFcErsOT7gZY_x6wQ""","""Restaurants, Diners, Breakfast & Brunch, American (Traditional)""","""Surprise""","""{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}""",1,33.6589000674,-112.37686759799999,"""Denny's""","""85374""",57,2.5,"""AZ"""
785,"""6075 Mavis Road""","""{'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}""","""NJ8zL1tXR29LUng6T_CKPw""","""Shopping, Shopping Centers""","""Mississauga""","""nan""",1,43.611932509300004,-79.6955132112,"""Heartland Town Centre""","""L5R 4G""",44,4.0,"""ON"""
786,"""703 Clairton Blvd""","""{'Caters': 'False', 'WiFi': ""'free'"", 'RestaurantsTakeOut': 'True', 'GoodForDancing': 'False', 'RestaurantsDelivery': 'False', 'GoodForKids': 'False', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': True, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'very_loud'"", 'HasTV': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsAttire': ""'casual'"", 'HappyHour': 'True'}""","""IcHVYlgNGR-Zz8fnceiJ6g""","""Restaurants, American (Traditional), Bars, Nightlife""","""Pittsburgh""","""{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-2:0'}""",1,40.327059139,-79.9442769808,"""The Monkey Bar""","""15236""",26,4.0,"""PA"""
787,"""903 E Bell Rd""","""{'GoodForKids': 'True'}""","""GLU-gA4iJW2R-AIBf_r2zQ""","""Fitness & Instruction, Boxing, Recreation Centers, Active Life, Trainers""","""Phoenix""","""{'Monday': '6:0-21:0', 'Tuesday': '5:30-21:0', 'Wednesday': '6:0-21:0', 'Thursday': '5:30-21:0', 'Friday': '6:0-20:0', 'Saturday': '7:30-11:30', 'Sunday': '7:30-11:30'}""",0,33.6399189,-112.0609246,"""Title Boxing Club""","""85022""",4,4.0,"""AZ"""
788,"""221 N Rampart Blvd""","""{'RestaurantsGoodForGroups': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'False', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'RestaurantsTakeOut': 'False', 'Alcohol': ""'full_bar'"", 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'WiFi': ""'no'"", 'GoodForKids': 'False'}""","""X2qnigcKuTWL7x9fS2ZUdw""","""Restaurants, Tapas/Small Plates""","""Las Vegas""","""nan""",0,36.1760556932,-115.2918160348,"""221 Wine Bar""","""89145""",10,4.0,"""NV"""
789,"""3300 S Decatur Blvd""","""{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WheelchairAccessible': 'True'}""","""r5w8qxs-gJtMV5ro_TlW8A""","""Mobile Phones, Shopping""","""Las Vegas""","""{'Monday': '9:30-19:30', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:30-19:30', 'Sunday': '9:30-18:0'}""",1,36.1292858,-115.2074885,"""Boost Mobile""","""89102""",4,3.0,"""NV"""
790,"""9800 State Rt 14, Ste E""","""{'OutdoorSeating': 'True', 'GoodForKids': 'True', 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WiFi': ""'free'"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'True'}""","""vrSJPjntzfCPgogFPSCHiA""","""Mexican, Food, Ethnic Food, Restaurants, Specialty Food, Imported Food""","""Streetsboro""","""{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '11:0-21:0'}""",1,41.2532681839,-81.3638442734,"""Don Patron""","""44241""",48,4.0,"""OH"""
791,"""16745 Birkdale Commons Pkwy, Unit 2""","""{'BikeParking': 'False', 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '4'}""","""k-4gwXT0l0gtS7zYb0ok9A""","""Local Services, Bridal, Watches, Jewelry Repair, Jewelry, Shopping""","""Huntersville""","""{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-19:0', 'Sunday': '12:0-17:0'}""",1,35.352549,-80.85118100000003,"""Fink's Jewelers""","""28078""",4,4.0,"""NC"""
792,"""126 Wellington Street West""","""{'RestaurantsReservations': 'False', 'Alcohol': ""u'none'"", 'RestaurantsPriceRange2': '1'}""","""JCMnL6-pbWmG7xSVkdBuoQ""","""Restaurants, Pizza""","""Aurora""","""nan""",1,43.9988029,-79.474695,"""Little Caesars Pizza""","""L4G 2N9""",3,2.5,"""ON"""
793,"""12115 Euclid Ave""","""{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False'}""","""lVAnRardgNKapBd-lyduHw""","""Gas Stations, Automotive, Convenience Stores, Food""","""Cleveland""","""nan""",1,41.513392,-81.600026,"""Gas USA""","""44106""",5,3.5,"""OH"""
794,"""559 College Street""","""{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'False', 'HasTV': 'False'}""","""ZAw8PJAopCs-Rd1X8Y4xGQ""","""Nightlife, Lounges, Bars""","""Toronto""","""{'Monday': '18:0-3:0', 'Tuesday': '18:0-3:0', 'Wednesday': '18:0-3:0', 'Thursday': '18:0-3:0', 'Friday': '18:0-3:0', 'Saturday': '18:0-3:0', 'Sunday': '18:0-3:0'}""",1,43.6551489,-79.412212,"""Shallow Groove Lounge""","""M6G 1A9""",3,1.5,"""ON"""
795,"""15 Freeport Rd, Ste 500""","""{'RestaurantsPriceRange2': '2', 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsBitcoin': 'False'}""","""RWfKjRMjie6xZHvMbWhBlA""","""Home & Garden, Mattresses, Furniture Stores, Shopping""","""Pittsburgh""","""{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '10:0-17:0', 'Sunday': '12:0-17:0'}""",1,40.4926841,-79.9090958,"""The Original Mattress Factory""","""15215""",25,3.5,"""PA"""
796,"""4815 E. Carfree highway""","""{'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}""","""qOuyItOatd-TF5kzhUlA9g""","""Restaurants, Food, Coffee & Tea""","""Cave Creek""","""{'Monday': '5:0-20:0', 'Tuesday': '5:0-20:0', 'Wednesday': '5:0-20:0', 'Thursday': '5:0-20:0', 'Friday': '5:0-20:0', 'Saturday': '5:0-20:0', 'Sunday': '5:0-20:0'}""",1,33.79740989,-111.9769144,"""Starbucks""","""85331""",11,4.5,"""AZ"""
797,"""4985 Cecile Ave, Ste 500""","""{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}""","""DkosgdHgG6T98cqkppkhww""","""Home Services, Security Systems, Lighting Fixtures & Equipment, Contractors, Local Services, Electricians, Electronics Repair""","""Las Vegas""","""{'Monday': '8:0-16:0', 'Tuesday': '8:0-16:0', 'Wednesday': '8:0-16:0', 'Thursday': '8:0-16:0', 'Friday': '8:0-16:0'}""",1,36.214601,-115.0574789,"""Able Electric Co""","""89115""",3,5.0,"""NV"""
798,"""505 McMillen St""","""{'WiFi': ""u'free'""}""","""luH2cO-9ytSyJaC0d1ffzg""","""Libraries, Public Services & Government""","""Bridgeville""","""{'Monday': '0:0-0:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-17:0', 'Saturday': '10:0-17:0'}""",1,40.3562899,-80.1116263,"""Bridgeville Public Library""","""15017""",3,4.5,"""PA"""
799,"""250 Dundas Street West, Suite 305""","""{'ByAppointmentOnly': 'True'}""","""HHtsSEWylv5yAPhk5r1DLg""","""Health & Medical, Medical Centers, Sports Medicine, Podiatrists, Doctors""","""Mississauga""","""{'Monday': '9:30-18:30', 'Tuesday': '9:30-18:30', 'Wednesday': '9:30-15:0', 'Thursday': '9:30-18:30', 'Friday': '9:30-18:30', 'Saturday': '9:30-17:0'}""",1,43.5748347,-79.622093,"""Mississauga Foot Clinic""","""L5B 1J2""",3,4.5,"""ON"""
800,"""nan""","""{'BusinessAcceptsBitcoin': 'False', 'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True'}""","""708rW5WbXrqPHhmec-I5pA""","""Property Management, Contractors, Handyman, Real Estate, Home Services, Flooring""","""Las Vegas""","""{'Monday': '0:0-0:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0'}""",1,36.1988542,-115.2659777,"""Precision 702 Property Maintenance""","""89128""",7,5.0,"""NV"""
801,"""2685 S Eastern Ave""","""{'OutdoorSeating': 'False', 'WiFi': ""u'no'"", 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'none'"", 'Caters': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""'casual'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': True}"", 'BYOBCorkage': ""'no'"", 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}""","""H2Chxto2e6dHTDJ8-s3-pQ""","""Mexican, Fast Food, Restaurants""","""Las Vegas""","""nan""",1,36.1410796647,-115.1193113918,"""Roberto's Taco Shop""","""89169""",64,3.0,"""NV"""
802,"""618 Sheppard Avenue W""","""{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2'}""","""JbG4UCHDEvKTvDkFjmVfJw""","""Videos & Video Game Rental, Professional Services, Local Services, Home Services, Television Service Providers, Books, Mags, Music & Video, Internet Service Providers, Telecommunications, Shopping, IT Services & Computer Repair""","""Toronto""","""{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-18:0', 'Sunday': '11:0-18:0'}""",1,43.755995149499995,-79.44030068810001,"""Rogers""","""M3H 2S1""",5,2.0,"""ON"""
803,"""7161 Goreway Drive""","""{'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True'}""","""eMSFlZRDLBUWWs93_78xdw""","""Chicken Wings, Fast Food, Restaurants, Chicken Shop""","""Mississauga""","""{'Monday': '11:0-22:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}""",1,43.7169205,-79.6354071,"""KFC""","""L4T 2T5""",4,2.0,"""ON"""
804,"""2589 Wooster Rd""","""{'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'RestaurantsAttire': ""u'dressy'"", 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '3', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'HasTV': 'True'}""","""YEsFk6UHqD66O2m5jmXSYg""","""Steakhouses, Restaurants""","""Rocky River""","""nan""",0,41.470568,-81.83640600000003,"""O'malley's Rockcliff""","""44116""",4,2.5,"""OH"""
805,"""3624 E Bell Rd""","""{'RestaurantsTakeOut': 'False', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}""","""7CVoVNkEAremQ7JTjx_02A""","""Vitamins & Supplements, Coffee & Tea, Food, Shopping, Juice Bars & Smoothies""","""Phoenix""","""{'Monday': '7:0-20:0', 'Tuesday': '7:0-20:0', 'Wednesday': '7:0-20:0', 'Thursday': '7:0-20:0', 'Friday': '6:0-13:0', 'Saturday': '8:0-13:0'}""",1,33.6410698,-112.0038093,"""Nutrition 51""","""85032""",7,3.5,"""AZ"""
806,"""5115 Dean Martin Dr, Ste 107""","""{'BusinessAcceptsCreditCards': 'True'}""","""GHMOlx3edjKFwK4BBibRIQ""","""Tires, Automotive, Auto Repair, Auto Customization, Car Window Tinting, Auto Glass Services""","""Las Vegas""","""{'Monday': '0:0-0:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '7:0-12:0'}""",1,36.0968298,-115.1828021,"""Sin City Offroad Customs""","""89118""",5,5.0,"""NV"""
807,"""2200 E Williams Field Rd""","""{'BikeParking': 'True', 'RestaurantsPriceRange2': '4', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': 'None'}""","""cwVEfFh-XFjHGprNZ7hlFw""","""Men's Clothing, Shopping, Fashion, Accessories, Women's Clothing""","""Gilbert""","""{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-18:0'}""",1,33.3108072,-111.742676,"""The Buckle""","""85295""",8,3.0,"""AZ"""
808,"""8290 W Sahara Ave, Ste 200""","""nan""","""DO32u1Q6RV2j11W6nzeW6A""","""Real Estate Services, Real Estate Agents, Real Estate, Home Services""","""Las Vegas""","""nan""",1,36.1454654,-115.2717624,"""Diane Varney  - Coldwell Banker Premier Realty""","""89117""",3,5.0,"""NV"""
809,"""10320 N Scottsdale Rd""","""{'Caters': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsDelivery': 'False', 'HasTV': 'True', 'GoodForKids': 'True', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsBitcoin': 'False', 'OutdoorSeating': 'True', 'BYOBCorkage': ""'yes_free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'Corkage': 'False', 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTableService': 'True', 'NoiseLevel': ""u'average'""}""","""ncXQtqJT5Gk1QztwTrBrgw""","""Restaurants, Delis, Breakfast & Brunch, American (Traditional), Food, Bakeries, Bagels""","""Scottsdale""","""{'Monday': '6:30-12:0', 'Tuesday': '6:30-15:0', 'Wednesday': '6:30-15:0', 'Thursday': '6:30-15:0', 'Friday': '6:30-14:0', 'Saturday': '6:30-15:0', 'Sunday': '6:30-12:0'}""",1,33.5796797,-111.92754440000002,"""New York Bagels 'N Bialys""","""85253""",307,4.0,"""AZ"""
810,"""1368 Tennessee Ave""","""{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2'}""","""My5j-mKm1k3CIeNu5T8lhw""","""Beauty & Spas, Piercing, Tattoo""","""Pittsburgh""","""{'Monday': '12:0-19:0', 'Wednesday': '12:0-19:0', 'Thursday': '12:0-19:0', 'Friday': '12:0-20:0', 'Saturday': '12:0-20:0'}""",1,40.3944985,-80.0342561,"""Milestone Tattoo Studio""","""15216""",5,4.0,"""PA"""
