,business_id,compliment_count,date,text,user_id
485,riM-pBsdqRRVXtAVbLfsxQ,0,2013-06-06 07:09:44,"Very good pastrami sandwich. Like everything else, way overpriced.",3uPAF2-YwiTUN5NvVH6pIQ
486,7ty7Z2v85BW_MNwuYf98cw,0,2011-04-19 01:07:41,for the love of volleyball!,bTTZzC8RvTxTOeGMvJ5icQ
487,ymtJtXwsJUClLNDepV1piQ,0,2017-10-05 02:13:34,Shrimp cocktails a must,kbfpED-6FURIsNlsAXqc2g
488,EwxhzR-VghhMsRObXLMitw,0,2017-11-18 03:45:53,Love our little local diner. Awesome breakfast and lunch!,wdusIzW69B9m8FUszNUFnw
489,auTNigMttjBBTj1MNxOeFQ,0,2013-12-05 20:00:37,"Finally went in for dinner. Lamb Bhuna was delicious. A little pricey at 20, but it was enough for lunch the next day.",Ad-v2Z4vvuzxZxbpywIm0A
490,-n1g9MdeG46v1-gzZ4ldvQ,0,2012-10-28 22:29:33,Receipts have a survey for $1 off your next visit,RJVpaFHx3MwynTM8TNjz0A
491,eHXUyMf64ynMzHaf0LdGgg,0,2017-03-22 19:52:10,LVAC members get 10% off. Didn't realize until after I paid,M4uGs-0Fskn48t9icYk_Tw
492,vy4LdinV671_AXC39u2sTA,0,2015-05-29 20:37:16,"Not the fault of the establishment but, the parking lot sucks.  Park at the far end to avoid trying to juggle around pedestrians and the tiny spots.",iBWUDFSusyGVcXcWmnmcWA
493,e-H0oSN67qs3y45_AGAOQA,0,2012-10-29 23:52:12,Free car wash with 8 gallons or more.,uG35h72BAMutvXAWdRpqCQ
494,01fuY2NNscttoTxOYbuZXw,0,2017-11-15 21:32:24,"Check to go orders before you leave! I dined in & also ordered a Nature Boy Ding Dong style to go. When I got home, I saw that I had the burger with peanut butter & sriracha on it but no honey-cilantro slaw, not even in a separate container or anything",RTlvmyy3b0EQWZOzJBtojA
495,NVFj_QC7fkBMLbau-6P3hA,0,2013-02-03 18:10:30,"Open space, cool environment. Happy hour isn't so cheap.",spelWSmi8FWYn5JD3_hYNQ
496,60zmhS-MTHrhKIXxhSWJ4g,0,2015-06-20 19:20:15,It's funny how I can order the same thing and get charged two different prices depending I suppose on whose taking my order.,XPNiTbrKL7f0_6L0lrbZlg
497,EowvCBMYDsQLd4Aev6Q0kA,0,2012-01-07 11:56:20,Cardio = stress relief (here's hoping),xEQ20W2KZlAXod5qHhkG9g
498,24t7-XcaR6yJi_20CPoB2Q,0,2013-03-02 00:20:21,Lenten fish fry is pretty good. Nice addition to the menu.,ZH2BsTXtOrzgNLFGDFsogA
499,BzqwAx_KlRPAMGXw1xHXag,0,2013-05-29 19:20:37,"The hummus and tabouli here is amazing, and comes with fresh, piping hot bread! So good",A2jvkL3yskY_C6zFkmAqiQ
500,c5TOGBUCCUUNBPM7h_KbmQ,0,2014-06-05 00:33:03,Fish tacos,aWXGwath_dSGPwNdFiy9BQ
501,Ef5P6C2yHAv08FPif5Rdtg,0,2018-02-26 22:42:05,"Wonderful food, nice atmosphere and fabulous service! Did not disappoint.",DSwT6fBYtYFe_xQzgErfTw
502,_guNmxJd4Ep6S3pBZdAjGA,0,2010-02-20 17:20:26,The inside market and coffee bar!,UyuWAvDcLp4zU1Wfc1PNXg
503,bsauQzwixetBDjA7SqUlVA,0,2010-01-17 14:55:08,Wondering if foursquare and yelp might get together so I'm not compelled to check in on both?,hg4AyAMgmQGO2tx6kjo8yw
504,mGgzEpWVNnnpJuv4xrsieA,0,2011-04-11 20:48:34,"Google Maps is off slightly, The Great Indoors is near Lowe's.",A0j21z2Q1HGic7jW6e9h7A
505,GXdnO7m8X4tjVl7MXHgN4g,0,2011-04-16 23:35:09,They only play 70s and 80s music vids.... And lots of Michael Jackson!,JHFuMHQBLuQ3TtkWwx1bmQ
506,kz5UANVmPxpllcoLnZBNhg,0,2012-03-16 22:21:43,Great deep fried Wallete!,UzoS3zaeg_1nksyMpLUARQ
507,AcjO26DmOhqWlfo2s5DUow,0,2016-08-04 06:06:40,Kitchen closes at midnight.,FkiAB75VsciCt76Bo88aSg
508,L2p0vO3fsS2LC6hhQo3CzA,0,2016-08-14 13:01:51,Not really impressed. Plain and bland.,5g0nZvGD7fL-lcYqe3yOSA
509,PmpIoK_i_-xz8RUsJT1kGQ,0,2013-02-04 20:31:26,Expensive!,TQ9A1LVp6z-fIc494RsLDQ
510,M1viPr2C232cofWgtjKTgA,0,2012-08-06 16:53:46,Awesome Music Mondays!,EC5TGpxONfz4IZIjML0DpQ
511,lrfbOC8cbxc4NsguFeSjmw,0,2012-01-12 01:18:28,Veggie run!,-fQPzH-e-ubDIiLQhybEjQ
512,mXA-585FRMGz-FhdGRcqtw,0,2011-04-12 23:18:55,Discussing mis-interpretations on 1st dates,vWUj8ed8ojO8CctKP-mwxQ
513,npWIa3dIPEV1MTaZNq6AUA,0,2013-02-02 19:20:41,Lately I'm all about the spinach salad ( dressing and bacon the side) add a beautiful salmon steak on top! De-lish and healthy!,oWxy_YR6n2w8e9L00hxhPw
514,YIYE7Zk61McLaekLFluzTg,0,2016-11-20 19:18:53,Arrive early!,XB3jLxGXzD7euz3cGKdkMw
515,VbD412ssoCtz6RklpRtLug,0,2013-06-09 07:25:09,Fun place.  Cleaned up with new management.   Nice now.,SR1pPOjWNV7Yi_uYEuMeHw
516,DgsqQubd1oxl2vUnLMPXSw,0,2015-01-22 02:53:10,Très bon petit restaurant. Pas chère. Idéal pour couples.,hEI4dTflQikUTIjvY66ZCQ
517,fW7SHgmidc32kHSoyLTM2A,0,2014-03-15 02:40:24,Home style cafe,9bZRfbCsuqatVXJzbYSrzQ
518,2zBCxn7_jHcfxoSjBdHJ3A,0,2014-08-29 15:07:51,Best chai latte I've ever had! Always keeps me coming back!,F91EIOvWRkQL3Pn4AMGSdw
519,tzCjS9IvtPBDMnFeXlvQBA,0,2016-11-15 23:03:37,Min 20$ for visa and 5$ for debit,YKm-0aMn46Yi0Re2lN1XRQ
520,Crisy-zNv58ItIwPEBb0Cw,0,2012-10-29 17:58:16,Checkin online and then call and ask wait time,pLhOSYMV-d2H8lWI74msEg
521,3gdjVkNeUa9piW9H708Aig,0,2016-04-23 23:57:31,Toronto's no. 1 fish & chips place. Ordered chowder soup and halibut.,rze0JMnOZNEDVDOzJ0E4Yg
522,LNGBEEelQx4zbfWnlc66cw,0,2010-11-26 23:51:33,"Be prepared for at least 1 1/2hr wait if you arrive later than 5pm, even on wkends and most wkdays, select beer and wine included, unlimited",77lef7kKkoOVupY-7AmieQ
523,sDT7CvVLsPG1JizVddhxzg,0,2012-01-16 23:19:10,Another yummy pho spot!,fNLg_HsUFyK4hQIYa4yecg
524,wWuGa3OOQJro_XGe-GKBXA,0,2016-01-16 02:37:16,Closed Jan 10-17. Machine says they take reservations after 3pm but no one is picking up ???,QzXS25_FwIUrYTyDMZkUQA
525,MBsIf01fcA8Vy7vCMMKf2A,0,2014-08-29 21:07:20,Great atmosphere! Delicious food!,N8KY5W3UXAZrAGMYO2IDFw
526,GnFvPN1sCMbho2ItzuPemw,0,2017-06-30 17:41:52,Above all my expectations,wTQsQ9cJtbAkkJRC_owWbg
527,4k3RlMAMd46DZ_JyZU0lMg,0,2012-03-18 04:36:58,Quick break from drinking,PII-EwUDv1At8fUlNa1EKA
528,M8XKncNfA4uw6tEOFySswQ,0,2016-11-17 03:53:33,Great BBQ and amazing service !,A4bpHuvzaQt9-XAg8e9Msw
529,2TFmNewkeZVUXXrHjfHPAQ,0,2011-07-17 22:09:01,I don't think they sanitize their utensil's here :/,gNLc1atcn7jw9jxvHbDvKw
530,iblGI3crNkCheh75-XceFw,0,2012-08-08 22:04:32,Melting outside the store is air conditioned!,kxbEjMA9_OxoTQWWairVqA
531,m1BDEL9C4GsG-0FmAp5P8A,0,2016-09-30 01:07:05,Love this place. Awesome food! Always a good time. Mike and Lori are bomb dot com!,GFQcUUwFUNTeumYzKllSQA
532,EXHjecbVLDDH1UP-aoUcWw,0,2015-01-20 20:05:09,The drive through is SO useful.,QTsB8VtGe46nUbMAZd87uQ
533,JWsq_5AX1vDi-cG7iMJQCA,0,2011-07-31 22:22:49,Amazing selection.of.protein and veggies...great sauces...very friendly too...love it,rKOVduk_kQpoIiom5lbBAQ
534,I9UGWTbalIJovULbb3fzFg,0,2013-12-20 22:41:30,Has a drive through pharmacy.,UG4EKu13JRwzRix6ESINdg
535,Dqzkdf0sz8lm9AFjfsDmIw,0,2014-06-08 00:50:02,The steaks are great,9PZKQuLC5lUs0rJBbWOvjg
536,uO-jz7dBD1pzu17V_RIVLw,0,2015-01-25 04:15:12,El dinner.,WJKocp9RE0KatUwh3_DkGg
537,21OKzzW5jPsdhAa9tt19Cw,0,2017-11-17 16:58:00,Awesome service . Kamili at the front desk was awesome with all of my questions.,wKi8mawLDjluM6j3noY53g
538,1pE3hc4Y13X2wCjhhi1e-g,0,2015-01-20 02:11:39,"If you're going for lunch. Go at 11:30 to 11:55am! 
You'll beat the rush!",KmHtoogKhK-ID7FWGOPvag
539,wXXqG4igJeJwL9o5sjyMXQ,0,2011-10-01 22:31:20,Its all about The Guss...,OHK6Ic_73DqIryviNe88eg
540,82YGtjc5KKikNiqBZ33qzw,0,2013-02-14 01:27:04,One of the best late night eats in town!  Open till 2am everyday!,eZZyuJDouIg4p-GYB3PV_A
541,qVO3l9Q0-KVQE7W9JL9ePw,0,2011-07-17 20:12:29,"Lunch time on a Sunday, good food and no lines. My kinda place!",PcBKCHMhV0pxmYjzGUKmYg
542,Q5sn7sP6v_lk3pxn0xVIlA,0,2017-09-25 19:56:46,Simple order screwed up.  No bacon on a Bacon Cheeseburger.,-PHC1ulwHkY4LEmMqmFwPg
543,pYu6GDIfdK1RfwgUKeeDYg,0,2018-01-14 20:19:09,Always good food and great service!,i6w0VfTvvvbPk6Rj2gsBdw
544,kHpXJ2vciumu2KhNHg0hYA,0,2012-07-29 18:23:22,Hour and half before the game and this place isn't packed!,QtIYPhvYJ3Qr7Io0rbh_5Q
545,5qyVOOsTxMdEByXVkH6LQg,0,2015-05-23 01:33:35,"Love the service here. Mandy, Ashtyn, Cheyenne and Mikey are super friendly and efficient. If I'm gonna spend $$$$$ on coffee, I'm spending it here. Lol. Great crew.",75V5I6xdxQcSK9dgZEjhLw
546,BKtkkcAf_sa6Kk99VIDnog,0,2016-04-23 20:14:57,I trust these ladies to alter all my special  occasion dresses for work and social functions.,2ne7r8bYdmMfzEop04tuEw
547,KUbCQ2ah__c5x0q_6b4oTA,0,2012-07-23 00:10:50,Coctel de Cameron!,QFYT4jsU_MYEjBIhvHNQGw
548,-_LSXPW6JcG0SBcW58H-ag,0,2013-02-08 22:51:39,Snow bound Toronto! Where better to finish the day!,EUiqHCwN2SCYOkQ5PpBJZQ
549,JmI9nslLD7KZqRr__Bg6NQ,0,2012-07-30 02:14:52,This time it's me sending my hubbie off for business travel.  :(,YdS7NVnEhK0gTypX2kMc9A
550,svT1TdTgTd4k4-utMCQU8w,0,2018-01-19 02:44:30,"ESB - smoked pork bucatini, tavern burger",6oJzbP6dqPYoaSuCNKaITw
551,PJxqFL-xUmUaCe2STc5VRA,0,2012-08-05 02:24:19,Stale ice cream !!! Blah,waDvmAl78R3Ke5Ube5cXkw
552,aBLx9JlAMq_AuW6VAImSwg,0,2013-08-31 19:47:11,Interesting menu. Happy to see the variety of health conscious choices.,R9XWVIIn5pI7ZGf-NX8ukA
553,-yWvniZVC6TjhnnptXRVrA,0,2013-12-30 21:43:33,Extremely nice helpful people.,SBnmBbp_2em6cdA7z0-duQ
554,dEi4_bO8ydNHgcRNKV8q6g,0,2011-08-02 15:11:09,Core class,RUZdkgTIUDZViTBXeCbrjg
555,NwVj3tbEcR2F8fbrcOEV0Q,0,2011-02-26 01:11:46,voltron!,6zhNCfVLH6Z_3CkVcTYbDw
556,pWD-7GmdEJWBWxEk8QMOGw,0,2011-10-10 02:08:11,Stupid air,w8q1hum7FsGb6hb9T_2j2g
557,dEh3Su-0GWDSQZYRltA6mQ,0,2013-11-21 02:23:23,"Get there early and bring your own reusable bag for your shopping. Great selection of local produce, honey, fresh breads etc.... lots of fun & lively atmosphere.",uSl8Xx13jwNm9wqxy6QpOg
558,uW6UHfONAmm8QttPkbMewQ,0,2017-02-04 00:17:03,Check out Island Flavor Market next door! Selling Hawai'ian kine grinds and snacks you can't find at Walgreens ;-),825Ol4rTvAZnUyFMke37jA
559,q5thDspap5iM7zwefSQh9Q,0,2015-02-07 14:47:31,"Get there early, you'll be in and out in less than 10 minutes",uT-yzDkY79szXYNWk7zDzQ
560,eduRavkml8awmPachSZXuw,0,2017-11-19 05:50:59,Make reservations if going on a Friday or Saturday!,DrftCOvq0Inf6fxUuuw55A
561,-ed0Yc9on37RoIoG2ZgxBA,0,2012-04-25 18:33:41,Got really crowded exactly when it opened,JRYKceaF35Lo2QQLOFbjpw
562,ccUQ03cxpAtSlEno1BKS0Q,0,2014-10-09 09:03:10,I'll probably drink 1 or 2 a day till I finish the 12-pack.,WALNtcSZlONK4Yj-o3pzKA
563,I3dQmMkfqMsThMAuqIkooA,0,2014-03-30 14:02:57,"This location is super busy around lunch, so plan on waiting a while.",ACwN3HGetqPVhAgGKzdnsA
564,59OgPGGzKFYqwSG_U06kuA,0,2011-07-22 02:00:08,At the International  yelp event,uRcZURC3ituvPT0en9l3xA
565,Jf5etKG_Sc3Xe2dcIUvWZw,0,2016-11-18 23:47:52,Veterans don't forget to ask for your discount. They don't tell you about it even if you are wearing a veterans hat.,80ddx3lGxwrEu8hJYV0AIg
566,vEOBXFIO6jd5sWRw4_Y5eQ,0,2016-05-06 01:28:23,"Frappuccino happy hour (50% off) 3-5pm through 5/15/2016, or 3-6pm if you pay through the app",g9LUvEAloT5BZNrvkqqAOw
567,cHdJXLlKNWixBXpDwEGb_A,0,2010-11-29 01:14:54,Don't stress about the health inspector's report: the snickerdoodles are worth it!,j7nr4cRMxxgenc_ibg-Jcw
568,Xs2iTWxbczvfEapAFH3cyw,0,2011-07-17 16:13:20,"$4.99 for 2 eggs, rosemary potatoes and toast.  Filling and good!",LwSU7fthwBZKI9o4vS0dAg
569,UNI1agsPX2k3eJSJVB91nw,0,2010-11-22 05:22:48,Shrimps and crawfish. Quite a crowd at 9:30 on Sunday,5wT0vDycEzgq95yVCZ60Aw
570,tA5mqEP68qjbTFK9c14D7A,0,2014-06-18 05:21:35,Been driving by this place and finally tried it.. Appropriately priced and a few choices for the hot pot.. Enjoying a jasmine green tea with my soup.. Definitely coming back for more!,yMT85uDGS14PbjZw-Y6v3A
571,A0X1baHPgw9IiBRivu0G9g,0,2012-11-02 16:50:45,Best croissant sandwich ever!!!,erJ1HQwavgZx4996SMIxrA
572,Wc7Hld-DTJbss8CndeIylw,0,2015-05-26 00:04:14,Beautifully decorated!,mj22XHVEWOe-mRh7GFuD9Q
573,J_NA-_WNLAJQg7eZwn1dWw,0,2017-03-21 20:15:04,Beef Pad Thai,6tbXpUIU6upoeqWNDo9k_A
574,WA0S3SRTaqPZLb-KYk9u6Q,0,2014-07-06 00:53:26,Don't mistake this one for the poser with RX on the end.,rgnLsMSpJ7USYPhaYRyDUw
575,K6aka0ybxG03lYWTG4MRIg,0,2014-06-07 18:58:19,"Surprisingly good food from the deli, snack and smoothie bar; no I wasn't drunk. Also great local beer choices and free air for your tires.",NVd6ZL532sbmVGxQhNJW2A
576,n-AQFKbW6MnpamdtA6ECpQ,0,2014-06-14 22:39:47,It's always happy hour at Cinebarre!,ciXjBfJrAEteIKpzZg4I9g
577,AV6weBrZFFBfRGCbcRGO4g,0,2014-03-30 16:06:03,They only have 1 valet. Which is a pain if your staying in east or west towers,IrhF89eewnB3NcXL2R8GZg
578,aiX_WP7NKPTdF9CfI-M-wg,0,2017-06-15 18:09:22,Tempe location HH is M-F 2-5. Get the pretzels they're the best I've ever had. Great Sangria & beer options too!,pW08HeUH6SJGBewy15PD2A
579,HlDlOycU0sDCCi_tOMkkqA,1,2015-01-26 22:21:20,"25lb bag of carrots for $5, great deal if you're a juicer.",RUa2_2yuSwJtU7sTXz-omA
580,cOJ1uIVIHCiefUyWG2wDfw,0,2016-01-27 00:22:36,"I often ordered take out and sometimes dined in for brunch and the day I meet up my girl friend at their parking lot for 20 minutes to pick up stuff from her, we get nagged by a blind pig manager that we can't park here. Wow. Never mind on getting my order in now. Only 2 vehicles were parked @the time.",chOnCyaKp3yeZZFlB0_zSA
581,7b7Hj8hdcObDoBcBqL4MVg,0,2010-12-18 00:07:25,Gettin' my drink on with some great live music.,gH3JDpHQfVcMEGaAaCJPjA
582,zmSA_uSu_6OqmGPHStKMMw,0,2014-09-09 21:11:23,Picking up some jigsaw puzzles.,bJIcFnrRDKfsdjEtctglbw
583,cpoQmImOpZsIu4sjSRne4Q,0,2015-09-16 18:41:53,Better options available,2K0ZfRHDrVjJx2hvQ5i-gw
584,o3LAu7W5tqRciSzSpBSnzQ,0,2017-06-11 17:55:46,Awesome car wash. Very good cleaning and employees are awesome and attentive,Kc15rk9ryuOi6H5TJHxXdg
585,DXn79Dzv8kpsMcNNKZHuRA,0,2011-09-30 22:19:22,Lunch 1st then grocery shopping!!! WooHoo!,TZV5GikexuvOnLfqaCCHAg
586,8mIrX_LrOnAqWsB5JrOojQ,0,2018-02-10 05:02:19,Open unroll midnight Friday and Saturday.,rn2DB_YX0BvToYe50RNr_Q
587,PQ6pDjHP0P28D3CY5UNxDA,0,2015-01-16 18:41:21,Try everything at least once..well worth it,umvp2ZRc1R_lA-1f7nnTEQ
588,CIFmF72cZG5Yn-i3WJQnhA,0,2015-06-20 13:29:19,"Lots of Mosquitos along canal, use your Skin So Soft/bug repellent of choice. It is also an equestrian trail, watch your step! Would not run in heat of day = no shade. Otherwise, nice, paved on one side, gravel on the other.",eZfHm0qI8A_HfvXScwIYsg
589,uKPGUc5D0Ir2KuOkgzrgyg,0,2015-01-31 08:39:02,Best fried pickles ever! Yummy!!,q_CXp9zoD7dCBiXxVQqEvw
590,IFSNq8v1eRnofpFrpSXd5w,0,2018-03-23 16:15:28,"Yay found 2 Real Leather belts for under $10, great find.",Ed_E_fBL8VCSF60_Uv5bmw
591,YJ05ntGlszxACOD5zn1YjA,0,2014-03-24 22:15:56,Come with a lot of money this place is expensive $15 for a double bacon cheese burger combo,qFB8KPrZBkrJ4N8aBkE3Aw
592,vrP4jcLcZ-qhYHaFj7YTKQ,0,2010-12-04 19:19:14,Breakfast burritos all day!,3nmDwJgLyU4jui2yYLqyHQ
593,mxuUDbstSrPf2OVfjXKpBA,0,2015-02-03 21:14:24,Fine dinging at THE DUNGEON at Excalibur.  Club Panini inspired from Paris France,8v3aEuuHEJU_8h0OgmsfDA
594,ApVMRmFo1_dHEm-36_0z3w,0,2014-06-08 13:46:16,Drop off before 9am for same day service.,aD263WOD4RShoqgvVhcKqQ
595,r7T-m8c5bB5HM6GEkK-ZGw,0,2011-04-18 10:39:16,Lesson learned on getting my camera stolen. Wish I could just get my memory card back @ least! :( ruined my night!,qotYbvb8EKQ1vEA7AjUtMw
596,89j7IfCLTxYANOAg5NDAag,0,2016-04-30 01:58:41,Not worth going to. They are very unwelcoming. And talk about you in their language.,1j7RTbKun6Hlj7jNpU9qmg
597,E9YrPcoz_USW31ZBIiMeMg,0,2013-12-01 22:32:17,"Cakes r ok, they're getting too pricey.",8totjCs0BfYLqOF_T13Mlg
598,EPit3Fzc4rViGTge1mZx_Q,1,2015-01-29 02:02:47,Anybody knows what time they close,56fW1hAhoEC2AISi6KJmOw
599,3Cct2X22fpUSK2ggyK1LYg,0,2011-12-30 00:01:17,Try the Santan seasonal brews,f-SQG9J2B5rB55V8dMB5IA
600,eBj_YyJU5jVu6tbZCkdtDA,0,2012-05-27 20:10:45,Pricey. Nice setting indoors or out.,6w6pXL1N1q9RkmG6b4Su6g
601,nbKSPpg3SONk_S_4ZR-t6w,0,2011-10-14 02:20:04,Johnjay and Rich are so Rad we Love them at Monsterland!!!!!,kdiaj_3wCZnourVz3b27Jg
602,Z-EcCO3ozQ6pKHZuOq389w,0,2012-07-29 01:27:31,Dance In the Desert,PKEzKWv_FktMm2mGPjwd0Q
603,LV4ywgu5h6un3AjHR0jv1A,0,2015-01-14 22:01:12,I love my eyelashes! Jessica is so nice and does an amazing job!!,OnpYDj8bYq290DGyjiTXyg
604,tpGr6-jVv_dFSnDGcVL3rw,0,2013-05-19 20:19:34,"The Classic #7 pizza is a great change of pace from your traditional pizza. Thin and crispy crust with salami, ham, and Swiss cheese, baked so that the meats are caramelized...nice and salty. Topped with fresh lettuce, tomato, and onion drizzled with just a hint of vinaigrette. Really, really good!",aqYAffkc8itvix4P3OG5ZA
605,ghVhlFpNhfBwWDFGSlt2JA,0,2018-02-02 00:28:43,Just meh.,k-35KEBzHxuchfV8Y2WdjQ
606,Eji3z5yBhKxXfsK9AyT_Gg,0,2017-10-02 22:14:41,Great food! Love the Pho,SevVZuKq8mrXbsOXgTA08g
607,kbaXNZLUyVuWbeQxH-NNKw,0,2015-09-12 03:03:11,Soooooo good.,p3ZKI75bb3Iq2sj5alE3LA
608,2s2ww6WaulfOEI16s1uyDg,0,2014-08-28 21:24:08,Yelp hour is weird !! Cafe darak is open from noon to 3am everyday !!!!!,PkBdGCCUZwXIpGg6h69sJQ
609,YavRvjbLsvh4DYDJPAfJIA,0,2011-07-29 02:47:05,"My hubby got grossed out cuz I ate a quail egg. What does he expect? I'm pinay. Quail egg, duck egg, ""I don't give a f*ck!"" (Chris Tucker)",FeaOjUwDzX-AbDMcJk6lEg
610,fiu8-TwN0ZwhtRCbrLE5oA,0,2011-10-01 03:23:34,Free air and water...at all QTs...but everyone else charges!,VdQvek1H1gZeLnhamXplSA
611,l7jiGdlo-6QdrkguYaAgvg,0,2010-11-29 05:56:09,Best $1 Margarita. Nice and strong.,YwaKGmRNnSa3R3N4Hf9jLw
612,hZAxcfDnLOkFY6G5ofI2RQ,0,2013-02-22 02:47:54,blueberry donut is fantastic!,qdDyo1cgo0Zh9IkSSVjGSA
613,HRLHrJudlNsmtY-je3PDLQ,0,2017-11-15 16:30:00,There's never a wait here especially during the daytime.,ziiMYejVJAjbkRjSeAzrbQ
614,9vG7UBYjYLDNb3VS1EZqEw,0,2016-07-29 22:33:45,An,ADNTMKP94jLnnkk-lAn-HQ
615,w-SkKR92IBQMJmI_pUjKGw,0,2011-04-22 21:09:32,Curry chix katsu is what's for lunch,0X2MTm1NiA5m7GUwYhFUNw
616,xiNJk32NYbXdL-T3PzE3lQ,0,2013-08-27 19:48:44,Great place to get your hair done!,jwOQaWKD9oqBGVbBjJ7POA
617,XS9niVYIbgA6jZX5HUFTlQ,0,2017-08-25 19:01:44,Don't go here!!! They are doing something wrong and unhygienic!!!! I developed TWO bad infections within 24 hours of my pedicure here.,oFyOUOeGTRZhFPF9uTqrTQ
618,8JN77Fthkoow2XpEjDGwHw,0,2013-02-04 00:10:39,It was my first time at a tanning salon and service was awesome! She was very friendly and helpful :),FOApCwPMTy_GpJNXCTP8hA
619,cL2mykvopw-kodSyc-z5jA,0,2016-08-15 02:41:31,Get in free with a military ID,B2Uyf6pM3spRko8TcV6qDA
620,FWADeVbq_E_Bk_80OnG1Pg,0,2015-05-19 18:05:44,Their Low cost spay is kind of expensive.,dqfCjksa09IAWvnUObGhPQ
621,IFvBnwcWJ54BgMzVnCxIrQ,0,2018-04-27 17:59:10,Great local spot,7m4hy4IKBCuwNNzvM_aY4g
622,GrwvBAEALujIOPQeOfN1vA,0,2013-06-01 01:10:36,They have both corn & flour chips with their salsa!,E5s7RRDFN34iuo8mAFwFIw
623,5z1WIr7E9P2CSzyN5seeSA,0,2017-09-19 21:38:46,Regular Sunday Brunch for us & it is the BEST for over a decade.  Bottomless & all you can eat for $100.  Totally worth it!  Look at BLT pix as well!,D43OWyfzIQjL8feJpYh2SQ
624,GMiEEHGhBt8UuAxpCsoOhw,0,2017-05-20 15:25:01,My daughter has so much fun taking dance here.,UCyj012Bm5yzHs4cF5l2gQ
625,kJl3l4fSa2spv_Mkhgogmg,0,2016-08-06 14:49:37,Came in early. Food was fresh and it felt like home. I'd come back again.,Qd24g0e7TkdUykQJdhBmhw
626,ygY5AKgT_ONLjrtv5zgNSQ,0,2015-01-13 02:06:12,This place is awesome! Southern candied pecans & Apple Tini's in the Lobby today to welcome you.,771OWzbzelsEeSlx8QsfsQ
627,3QQEc5QUP-h6LCkUZQEYQw,0,2017-07-03 17:45:28,To greasy for me but its pretty dang good,bD3FWAYGLQgJKye1HWvEOg
628,YxXADzoLSfyrXYAZYHJerA,0,2011-07-25 16:15:06,Have a drink in memory of melzo!!  Closed gone with the wind. Always enjoyed it,owj_Ij0UvMi8ZiGa_Y_deg
629,Ie7hjGdRMcEGXxpt80iAFg,0,2014-03-19 23:28:01,Yummy fresh dumplings,cK-tsr9qzvDzq0UjmvDsuA
630,TYxv87hEIjWh31KKxb4iKA,0,2016-08-04 23:23:59,Thursdays are 25% off with the free club card. Cool find- Dooney & burke purse!,8dxkcmAXY4ttrVFD1GhbdQ
631,t43XJ7we7RugvqM5ytr_WQ,0,2012-11-18 05:17:42,Great service and tasty NY Style calzones and cannolis. You know that place from NY where you could get slices and sit at the counter if you wanted? Yeah it's like that.,7bZ5RldXG9--Dbb6iBDdSQ
632,vjlnj2qGXOQrLVLaCCF_mw,0,2016-04-24 17:41:20,"Love love love it
A lil sneaky hiding spot from Grand Ave",_m2DXqlEF2DOXXjDVz_EAg
633,PmwKGY3HLpcnC_-g0NCIvQ,0,2010-06-02 01:47:13,Saganaki,Vw3DWRZF-8Wt_A5rWKLKHQ
634,2tfMXjOotr1r168mVttUmQ,0,2016-04-17 23:00:59,Han sandwich,NfkWrVe_J2dcQbXa0sUujA
635,IjeyNYr4kefZ2uZfrtJqZg,0,2016-01-08 19:17:18,A dog day afternoon,91TB-gzcNyxFh46TL0pmnQ
636,_5eMIsRbyoY_aOw0jwIHHA,0,2013-02-15 16:41:43,Waiting on the Benzo to be fixed. Checking out the new SLS while I wait :),TGk5vjg-xTREPuKa7kEfkQ
637,ewmTwsZqCHH2gvCeDKz0dw,0,2013-08-17 00:53:55,Loved it,UIMPmFJz6pEPaCCot0hEAQ
638,sxNMGQwUuaDsviR4BtuX0g,0,2016-11-29 04:07:08,I cannot wait to try this place! Thank you Ice Cream Angels!,bzU8Cl6B9nqV1i5NReobvw
639,9Fn0aU6gg6oGi9HsE5tlbw,0,2016-04-24 19:08:28,Rude service will always get a one star. No excuse for it. Period,xjGlDn8juvva9IMrEeRn6Q
640,Jur1iiejUFw_YCkfDfy1gQ,0,2017-03-08 23:05:13,I had the worst heartburn from this place. It was also very dirty.,aPbSWUgkEM9o__5W4NaEjQ
641,5CtxJzh1dVC6AkWPzGvW2g,0,2013-02-22 00:21:11,Awesome Apple Pie Martini!,H7JLpACO44A3xVXnOt1Z_A
642,uWYzS46xqA_YA1D1INgbEQ,0,2011-05-20 18:25:56,Orange chicken special!,cTABik0Qu7WrPTElRSYmjA
643,sE05glLpll9KPv3dcO79GQ,0,2016-12-11 23:39:38,Closed dec 12-24 for remodel.,oxQY2r3yNkEEhvVq6sU0Mg
644,AGVf2kh2jpVJ78B-pwkb8w,0,2017-04-05 18:48:08,Doctor is amazing! Staff is super friendly and very informative.,jfeXwUGYKv3ctsh5isvlsw
645,Ryy16NcZtVB66ggWmKwPjA,0,2013-12-08 17:16:17,Much improved menu and service. Love the farm to table organic food focus.,gXRG0ShTyxon8rDcLaUsww
646,xwoM2Zc38DFKv3-8dCU8Pw,0,2013-08-22 20:52:01,"The don't count their french fries, like at McDonald's, you get a big order of fries.",wfV05cpejcwjiqf1IrgeXQ
